id,title,profile,failure_reason,detail,created_at,variant_count,caption_excerpt
1de32f87-812e-4eae-900b-451474907298,Selbstbestimmt unterwegs sein heißt Hürden mitdenken 2,standard,standard_length_violation,caption length 351 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T18:27:00.773334+00:00,3,"Selbstbestimmt unterwegs? Viele reden nur davon, aber ignorieren DAS Problem! Echte Selbstbestimmung heißt, Hürden von Anfang an mitzudenken, statt sie nur zu überwinden. Das ist d"
1f7dd732-842c-4fb3-a70a-0d78296020b0,Spontane Freizeit braucht oft mehr Planung als man denkt 5,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 302 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T18:27:47.98179+00:00,1,"Spontane Freizeit im Rollstuhl? Was viele nicht wissen... Was von außen einfach wirkt, benötigt oft bis zu 5x mehr Planung im Hintergrund. Eine klare Routine kann diesen Aufwand ab"
951be8d6-472e-4428-a55a-3c6a6e077f4c,Kleine Wege werden ohne Barrierefreiheit schnell gross 4,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T18:28:00.752599+00:00,1,"Barrierefreiheit: Wusstest du, dass kleine Wege ohne sie bis zu 4x länger dauern können? Was nach einem Katzensprung aussieht, wird für viele zur riesigen Hürde. Ohne Barrierefreih"
9c561ca6-4ed2-498c-86b7-e097c5f692fa,Selbstbestimmt unterwegs sein heißt Hürden mitdenken 3,standard,standard_length_violation,caption length 310 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-10T18:28:12.135908+00:00,3,"Selbstbestimmt? Nicht, wenn du Hürden ignorierst! Viele reden von Selbstbestimmung, vergessen aber, dass aktives Hürden-Mitdenken der Schlüssel ist. Ohne proaktive Routine wird es "
ae3ab5aa-5367-4357-acff-7a33ad05a949,Die größte Lüge über spontane Ausflüge Dass sie,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T18:29:14.890604+00:00,2,"Spontane Ausflüge sind leicht? Die größte Lüge, die man dir erzählt! 😡 ""Dass sie für alle gleich leicht sind"" – diese Aussage ignoriert die Hürden, die viele täglich überwinden müs"
ca25cb23-20f1-4b6a-a7da-f60e05149efa,Fast alle denken dass jeder Neubau automatisch barrierefrei,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-10T18:29:27.761681+00:00,2,"Dein Neubau nicht barrierefrei? Das betrifft auch dich! Du denkst, jeder Neubau ist barrierefrei? Viele erleben im Alltag, dass dem nicht so ist und stehen vor unerwarteten Hürden."
91e63511-6d44-4b2e-a3c4-1e28318954c5,Spontane Freizeit braucht oft mehr Planung als man denkt 6,standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-10T18:29:39.77328+00:00,3,"Du liebst Spontanität? Im Rollstuhl bedeutet das oft doppelte Planung. Dein ""mal eben los"" ist für andere ein ""kompletter Plan"". Eine gute Routine macht es leichter. Teile es mit j"
fca5570c-af3d-4253-82da-84edca706173,Warum die *Breite* wichtiger ist als das Zeichen und was viele nicht wissen,standard,standard_length_violation,caption length 344 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-11T12:32:19.348041+00:00,3,"Parkplatz-Lüge? Ein Rollstuhlzeichen macht noch keine Barrierefreiheit! 😡 Es ist ein Skandal, dass die essenzielle *Breite* auf vielen angeblich barrierefreien Parkplätzen fehlt. E"
b5c51e1b-e227-49cb-86ce-9f687dd893e4,Treppenlifte sind nicht nur für Senioren,standard,standard_length_violation,caption length 326 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-11T12:32:29.019802+00:00,3,"Treppenlifte sind ""nur"" für Senioren? Dieses Vorurteil stoppt dich! Es ist ein Mythos! Sie sind entscheidend für jede Familie mit Kindern, Rollstuhl oder Rollator, um den Alltag zu"
39bc8ed8-2e89-4d9f-ab00-44eac4e009d8,Machst du diesen fatalen Fehler beim Verstauen,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-11T12:32:37.034529+00:00,2,"Rollstuhl im Kofferraum sicher? Viele machen DIESEN Fehler immer noch! Es ist ein fataler Fehler, der Risiken birgt. Dabei sind die 3 Sicherheits-Tricks so einfach zu lernen und an"
d6a0eafd-eedd-42d1-8f46-d35f510341d3,So meisterst du kleine Kanten und Kopfsteinpflaster im Rollstuhl,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-11T14:00:43.326443+00:00,2,Dein Rollstuhl-Alltag muss nicht voller Hindernisse sein! Mit dem cleveren Bordstein-Trick meisterst du kleine Kanten und Kopfsteinpflaster spielend leicht und bist viel unabhängig
bfe9621e-270c-46cb-9621-0a3a854011f6,Klein aber oho So überwindest du kleine Türschwellen ganz einfach,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 559 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-11T14:00:54.135192+00:00,1,Der 2-Euro-Trick: Klein aber oho So überwindest du kleine Türschwellen ganz einfach!: Darauf kommt es wirklich an. Klein aber oho So überwindest du kleine Türschwellen ganz einfach
fc9837b8-e6bf-44d2-b480-95caa9879d90,"Juristische Systematische Grundlagen Hilfsmittelversorgung - Wissenschaftliches Forschungsdossier: Hilfsmittelversorgung in der Gesetzlichen Krankenversicherung – Rollstuhl, Sitzsysteme, Wartung und Ersatzbeschaffung",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 492 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T12:21:40.523097+00:00,1,"Hilfsmittelversorgung: Rollstuhl, Sitzsysteme, Wartung, Ersatzbeschaffung.: Darauf kommt es wirklich an. Rollstuhl, Sitzsysteme, Wartung, Ersatzbeschaffung. Deine Stromkosten für d"
c75f6b37-63af-45bb-92c1-ecee76d1f2b4,Rechtlicher Rahmen Verordnungen Wiedereinsatz - Second-Life-Hilfsmittel und Spendenbörsen,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 502 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T12:21:41.872755+00:00,1,"Second-Life-Hilfsmittel & Spendenbörsen: rechtliche Rahmen, Sicherheit, Aufarbeitung.: Darauf kommt es wirklich an. Wesentliche Kernpunkte. Der Wiedereinsatz von Hilfsmitteln unter"
318f2094-71a0-4583-90bf-7aabddeb0f7a,Barrierefreies Reisen Hilfsangebote - Rechte bei Bahnreisen im europäischen und deutschen Raum,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 670 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T12:21:42.630826+00:00,1,"Rechte bei Bahnreisen: barrierefreie Bahnhöfe, reservierte Plätze, Entschädigung bei Störungen.: Darauf kommt es wirklic... Innerhalb Deutschlands wird eine Anmeldung bis spätesten"
48693085-db55-4076-8a82-bfa30daf2f66,"Konzeptionelle Differenzierung Ergotherapie versus Physiotherapie - Ergotherapie und Physiotherapie – Konzepte, Finanzierung und rechtliche Rahmenbedingungen",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 332 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T13:58:28.683412+00:00,1,"Ergotherapie oder Physiotherapie: Was kaum jemand weiß! Eine Neuerung ändert alles bei deinem Rezept. Seit 2024 entscheidet dein Therapeut bei Blankoverordnungen über Heilmittel, F"
538e74bf-f051-427b-8c31-674890e15576,"Technologische Assistive Systeme digitale Inklusion - Assistive Technik und digitale Arbeitsplätze im Kontext von Homeoffice, Ergonomie und Barrierefreiheit",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T13:58:39.036135+00:00,2,Dein Homeoffice-Arbeitsplatz ist nicht optimal? 😟 Du hast einen Rechtsanspruch auf leidensgerechte Beschäftigung – das kann auch die Ausstattung deines Homeoffice umfassen! Teile d
a85cd49b-7c74-4c77-8ff4-c63ad3734f3a,Rechtliche Grundlagen Beweiskraft Fotografien - Dokumentation und Fotografie als Beweismittel für Hilfsmittel-Anträge und Mangelmeldungen,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T13:59:00.983669+00:00,1,"Fotos als Beweis? Die meisten wissen nicht, was wirklich zählt. Für Hilfsmittelanträge gibt es strenge Vorgaben zur Fotodokumentation, wie definierte Aufnahmewinkel bei Fußfehlstel"
098566ba-179a-4813-95b2-18bbc4e7a9dd,Einführung rechtlicher Rahmen - Barrierefreie Mobilität und Rollstuhltransport im europäischen Flug- und Bahnverkehr,standard,standard_length_violation,caption length 309 not in 150-300 char range,2026-04-12T13:59:58.748541+00:00,3,Rollstuhl beschädigt? Warum Fluglinien anders handeln als die Bahn.  Die Bahn haftet voll für Rollstuhl-Schäden & stellt Ersatz. Fluglinien decken oft nicht den Zeitwert moderner E
deba5018-ef6e-4870-ad73-e70480b3fcad,Einleitung Problemstellung Toilette als Lagerraum - Zweckentfremdung barrierefreier Toiletten als Abstellräume (Stand: April 2026),standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 309 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T14:00:10.953421+00:00,1,"Barrierefreie Toiletten: Das wahre Geheimnis hinter verschlossenen Türen ist frustrierend. Selbst das Schließsystem schützt nicht vor Personal, das Räume zu Abstellkammern macht – "
913ec77a-149a-4070-a025-40c5b8dae2e3,"Rechtliche Rahmenbedingungen Fluggastrechte - Fluggastrechte mit Rollstuhl: Forschungsdossier zu Sicherheitskontrollen, Batterie-Regeln und Airline-Service",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T14:00:21.946568+00:00,2,Fluggastrechte: Was die Airlines dir nicht über deinen Rollstuhl-Akku sagen! Für entnehmbare Lithium-Ionen-Akkus gelten strenge IATA-Vorschriften: Max. 300 Wh und Isolationspflicht
9640e799-d90c-46e2-b9a2-33464198ac3e,"Gesetzliche Grundlagen medizinische Voraussetzungen - Begleitperson im Nahverkehr mit Merkzeichen B (Freifahrt, Nachweis, aktuelle Regeln)",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-12T14:51:48.961609+00:00,3,Begleitperson fährt kostenlos? Viele kennen dieses Recht nicht! Deine Begleitperson braucht keine eigene Fahrkarte. Der Schwerbehindertenausweis mit Merkzeichen B genügt als Fahrsc
9c7b6fbe-91cc-4c43-a184-649ff73f5fc8,"Expertenstandard Dekubitusprophylaxe Aktuelle Entwicklungen Stand - Dossier: Dekubitus-Prävention, Sitzsysteme, Pflegeroutinen und rechtssichere Dokumentation",standard,standard_length_violation,caption length 320 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T14:52:00.551443+00:00,3,"Dekubitus: ""Nicht beherrschbar"" – aber nur mit perfekter Doku? 🤯 Aktuell überarbeitet das DNQP den Expertenstandard zur Dekubitusprophylaxe. Die neue Publikation wird Anfang 2027 e"
f493b33a-2e1b-45fd-9369-dfce7eb91ad1,"Grundrechtliche menschenrechtliche Rahmenbedingungen - Sexualität, Beziehung und Behinderung (Stand: April 2026)",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-12T14:52:11.210665+00:00,3,"Dein Recht auf Sexualität? Oft nur ein leeres Versprechen! Menschen mit geistiger Behinderung haben dieselben Wünsche, doch ihnen wird oft die Kompetenz abgesprochen, diese zu lebe"
2ef82668-7711-40bf-a101-cf3896af0902,"offene Arbeitsmarkt Budget Arbeit - Inklusionsbetriebe vs. offener Arbeitsmarkt: Chancen, Förderprogramme, Erfahrungsberichte",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T15:32:53.317506+00:00,1,"Arbeitgeber verschweigen oft, was sie wirklich sparen könnten. Wusstest du: Arbeitgeber mit 60+ Stellen zahlen lieber 720€ monatlich pro unbesetztem Pflichtarbeitsplatz. Speicher d"
fc23a7b7-2288-4107-b890-fe93d64dc65c,"Gesetzliche Rahmenbedingungen Pflichten Barrierefreiheit - Dossier: Öffentliche Mobilitätsanbieter – Pflichten zur Barrierefreiheit, Beschwerdewege und Sanktionen",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T15:33:05.944313+00:00,1,Barrierefreiheit: Was verschweigen dir Verkehrsbetriebe wirklich? Das Gesetz ist klar. Ab Juni 2025 drohen bei Verstößen gegen das BFSG Bußgelder bis 100.000 Euro und Reputationssc
e9f871b4-c7ac-480d-bd7f-72f45bd15ca3,"Einleitung theoretische Verortung mehrdimensionale Diskriminierung - Sichtbarkeit und Vorbilder – Frauen mit Behinderung im Beruf, Role Models und Öffentlichkeitsarbeit",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T15:33:17.115722+00:00,2,Frauen mit Behinderung: Was kaum jemand weiß über ihre Sichtbarkeit. Nur ein Drittel der medial präsenten Menschen mit Behinderung ist weiblich. Ihre Geschichten bleiben oft unsich
476d9dfb-7379-4d55-bfe2-85b823e84ba9,Der smarte Becherhalter-Hack für deinen Rollstuhl,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T15:34:31.728755+00:00,1,Kalter Kaffee im Rollstuhl ist keine Option mehr! Warum sich noch damit abfinden? 😠 Mit dem smarten Becherhalter-Hack für deinen Rollstuhl bleibt dein Getränk endlich länger warm. 
77882f5f-53fb-4e64-b231-3aabd2429778,Mit dem richtigen Reifendruck rollst du mühelos über jedes Terrain,standard,standard_length_violation,caption length 323 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T15:34:56.886117+00:00,3,"Dein Reifendruck bestimmt, ob du auf Sand und Schnee mühelos gleitest oder mühsam kämpfst. Fühl dich sicherer! Stell dir vor, du fährst stressfrei über jedes Terrain, weil dein Fah"
c9bbbb7c-e60c-483d-8ccb-f86daade5241,"Ergonomische Arbeitsplatzgestaltung Vorgaben Höhenverstellung - Arbeitsplatzgestaltung, Barrierefreiheit und digitale Assistenzsysteme",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 321 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T16:29:15.050883+00:00,1,"Arbeitsplatzgestaltung: Was die wenigsten wissen... 🤔 Digitale Werkerführung reduziert nicht nur Montagefehler, sondern ermöglicht auch Menschen mit kognitiven Einschränkungen die "
3813cca2-f7b1-4d30-8108-a59721ce7bc8,Spontane Freizeit braucht oft mehr Planung als man denkt 7,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 301 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T17:02:48.653715+00:00,2,"Spontane Freizeit ist ein Mythos? Nur, wenn du die Planung ignorierst! Viele unterschätzen: Spontane Freizeit im Rollstuhl braucht konkrete Planung. Eine Routine macht den Untersch"
851801b3-5711-4658-bd03-0a4c0ef97fde,Kleine Wege werden ohne Barrierefreiheit schnell gross 5,standard,standard_length_violation,caption length 325 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T17:02:58.135091+00:00,3,"Barrierefreiheit: Wusstest du, dass ein kurzer Weg schnell zur Marathon-Aufgabe wird? 🤯 Ohne Barrierefreiheit können sich kleine Wege im Alltag bis zu 5x länger oder komplizierter "
813438aa-c9fb-4e6a-837f-5a5f49603376,"Ausgangslage Motivation Weg Selbstständigkeit - Dossier: Selbstständigkeit mit Behinderung – Geschäftsmodelle, Fördermittel und Netzwerkaufbau",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 311 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T17:26:11.991835+00:00,1,Selbstständigkeit mit Behinderung: Kein Rechtsanspruch auf Gründer-Förderung? 🤯 Der Zuschuss ist reine Ermessenssache der Sachbearbeitung. Eine Zusage hängt von der Prognose deiner
409a5b0b-93fa-4559-a1c4-05c094919ab1,"Definitionen rechtliche Grundlagen DIN 18040-2 - Wohnraumsuche, rollstuhlgerechte Wohnungen, Beratung und Immobilienportale",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 307 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T17:32:23.470099+00:00,1,"Barrierefrei ≠ rollstuhlgerecht? 🤯 Dieser Unterschied ist entscheidend für deine Wohnraumsuche! Eine ""barrierefreie"" Wohnung nach DIN 18040-2 ist innen nicht uneingeschränkt mit de"
9e78b398-a03d-479a-8407-0e3186817ea6,"inklusive Wahlrecht Deutschland - Barrierefrei ins Wahlrecht – Wahllokal-Zugang, Briefwahl und Hilfspersonenregelungen",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T17:49:29.868732+00:00,1,"Dein Wahlrecht ist wichtiger, als du denkst. Seit Juli 2019 durften über 80.000 Menschen unter Vollbetreuung zum ersten Mal ihre Stimme abgeben. Teile das mit jemandem, der sich in"
430f9375-f956-47b0-9d4f-f6499b5df534,"Unterwinkel Ligenstruktur Wettbewerbe teilnehmende Teams - Rollstuhlbasketball-Bundesliga (RBBL) verfolgen – Teams, Spieltage und Zugang",standard,standard_length_violation,caption length 327 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T18:21:42.536518+00:00,3,"Was wenige über Rollstuhlbasketball wissen: Die RBBL1 startet 2025/2026 mit wichtigen Änderungen. 🧐 Wusstest du, dass du alle Spiele der RBBL1 live auf YouTube verfolgen kannst? So"
cf03964d-2fc9-4b89-aff4-b5540df11c57,VARIO PLUS: Der einzige Lift für jede Treppe und jeden Bedarf!,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T18:22:00.299734+00:00,2,"VARIO PLUS: Wusstest du, dass ein Lift sich wirklich jeder Treppe anpassen kann? 🤯 Er ist nicht nur als Sitzlift, sondern auch als Plattformlift für Rollstühle nutzbar. Eine echte "
888bc339-c337-4ae8-85b4-b6a32422f16d,Sozialverbände als rechtliche politische Akteure Fokus VdK SoVD,standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-12T18:34:29.769826+00:00,3,Verbände beraten – aber kennst du die Grenzen? 🤔 Viele Verbände dürfen dich nicht in Zivilrecht (z.B. Heimverträge) oder bei Patientenverfügungen rechtlich vertreten. Speicher das 
730dca2d-9886-4aef-9362-60222d146dca,Urbane Infrastruktur europäischen Vergleich - Urbane Barrierefreiheit und Städtereisen mit dem Rollstuhl,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 305 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T18:37:21.058844+00:00,1,"Stell dir vor, du planst deine Traumreise… und scheiterst am Kopfsteinpflaster. Es schränkt nicht nur die Mobilität ein, sondern kann Übelkeit und Spastiken für Rollstuhlfahrende a"
f4a2ff8b-4ed1-4a55-90ef-370a29232530,"VARIO PLUS: Der einzige Treppenlift, der sich an deine Bedürfnisse anpasst.",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T18:45:50.365676+00:00,2,Treppenlift-Kauf: Warum die meisten nur die halbe Wahrheit kennen. 😤 Der VARIO PLUS bricht mit der Regel: Sitzlift oder Plattformlift? Die Entscheidung ist nicht final – du kannst 
88564e36-1575-4ca2-9c8b-df9ad0be0462,"Sozialrechtliche Grundlagen Kostenerstattung Urlaubsassistenz - Reisen mit Assistenz – Vertragsgestaltung, Logistik und Kostenerstattung",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 324 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T19:22:08.680373+00:00,1,"Reisen mit Assistenz: Diese Hürde kennst du sicher gut. Deine Assistenzkosten müssen ""angemessen"" sein. Das BSG prüfte sogar, ob eine günstigere Reise möglich gewesen wäre. Eine ec"
e23f4500-bb02-49f3-ab64-4222a8d27494,"Auslandskrankenversicherungen Deckungslücken tarifliche Spezifikationen - Reisen ins Ausland – Grenzkontrollen, Versicherungen, Ersatzteile und Akkus",standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 326 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T19:22:20.410271+00:00,2,"Deine Reisen ins Ausland können teuer werden, wenn du das übersiehst. Deine gesetzliche Krankenkasse übernimmt im Ausland oft keine medizinisch notwendigen Rücktransporte. Das bede"
325c2062-4ece-42bd-b05b-d35de36d6441,"Psychologische Grundlagen Erwartungsmanagement - Urlaub mit Familie oder Freund:innen – Bedürfnisse abstimmen, Zimmerwahl und gemeinsame Aktivitäten",standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-12T19:22:31.099413+00:00,3,"Urlaub ist kein Dauer-Date! 🤯 Experten raten, sich bei Interessen auch mal zu trennen. Eine erzwungene Gruppenharmonie führt zu Streit. Flexible Planung statt Zwang ist der Schlüss"
fcd3bb7d-193b-495c-8f32-d78e67b2acfd,Pandemievorsorge Globale Abkommen Europäische Forschungsnetzwerke - Pandemie- und Infektionsschutz (Stand: April 2026),extended,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-12T22:17:53.569454+00:00,1,"Wichtiger Punkt: Kernaussagen zur aktuellen Lage (April 2026).  Kurz gesagt: Warum das wichtig ist: Es scheint wahrscheinlich, dass Initiativen wie die im Februar 2026 gestartete e"
3c9e2684-5fc2-46b0-927f-ec410b99cc52,Vertikale Barrieren Strategien hohe Supermarktregale - Supermarkt-Hacks und Barrierefreiheit für Rollstuhlnutzende (Stand: April 2026),extended,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-12T22:17:54.441154+00:00,1,"Wichtiger Punkt: Kernaussagen.  Kurz gesagt: Warum das wichtig ist: Forschungen und Praxiserfahrungen legen nahe, dass die Bewältigung hoher Supermarktregale durch den Einsatz spez"
aa6873bf-9d6e-4bc5-807c-1428e33ae9e5,"Initiale Beratung Orientierung Barrieren - Dossier: Rechtlicher Weg bei Barrieren (Beratung, Widerspruch, Klage, Schlichtung BGG)",extended,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-12T22:17:54.94665+00:00,1,Wichtiger Punkt: Die Schlichtungsstelle BGG verzeichnete im Jahr 2024 einen Höchststand...  Kurz gesagt: Warum das wichtig ist: Juni 2025 in Kraft und verpflichtet erstmals breite 
72b3df21-ecdc-4c9c-b4c6-6acad303d3eb,Fast alle denken Rollstuhlfahren sei nur eine körperliche,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | caption length 332 not in 150-300 char range | missing the expected hook/body/cta/hash block separation,2026-04-12T22:19:38.937999+00:00,2,"Rollstuhlfahren ist mehr als nur körperlich. Was die meisten nicht sehen, sind die wahren Herausforderungen. Viele glauben, es geht nur um eingeschränkte Bewegung. Doch die mentale"
53859c87-a6cb-4be9-8689-5ed6e6747f8c,"Expertenstandard Dekubitusprophylaxe Aktuelle Entwicklungen Stand - Dossier: Dekubitus-Prävention, Sitzsysteme, Pflegeroutinen und rechtssichere Dokumentation",extended,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-12T22:20:51.685675+00:00,1,"Wichtiger Punkt: Die dritte Aktualisierung des Expertenstandards zur Dekubitusprophylax...  Kurz gesagt: Warum das wichtig ist: In der aktuellen Rechtsprechung (BGH, OLG) wird die "
376053f4-8473-4d43-8419-c4154943a47c,"Einleitung Relevanz barrierefreien Fahrradmobilität - Rollstuhl und Fahrradtouren – Handbike, Tandem und Anhängerlösungen",extended,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-12T22:20:52.138866+00:00,1,"Wichtiger Punkt: auf einen Blick.  Kurz gesagt: Warum das wichtig ist: Der Markt bietet maßgeschneiderte Lösungen, darunter Rollstuhltransporträder (Passagier bleibt im eigenen Rol"
624a8d33-65c5-4ffe-aa80-0d94e9496034,Einführung Systematik außergewöhnlichen Belastungen - Steuerliche Vorteile bei Behinderung und Pflege (Stand: April 2026),standard,standard_block_structure_violation,missing the expected hook/body/cta/hash block separation,2026-04-12T22:21:03.542481+00:00,3,"Steuererklärung 2026: Warum die Automatisierung erst jetzt kommt, ist ein Skandal! Jahrzehntelang war der Nachweis kompliziert. Ab 2026 wird dein GdB zwingend vom Versorgungsamt di"
c1439422-c0ee-475f-8bff-cabd989d0455,Niemand redet darüber aber die Ausrede Defekt bei,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T22:21:41.969356+00:00,2,"""Defekt"" ist keine Entschuldigung, wenn es um Aufzüge geht. Hinter der Meldung steckt viel zu oft nur eine billige Vertuschung fehlender Wartung. Das ist inakzeptabel! Kommentier, "
2cc8582a-db1b-4f7f-8a87-bad969ea713f,demografische Ausgangslage Versorgungslücke - Nachbarschaft & Gemeinschaft Einfluss barrierefreier Quartiere auf die Lebensqualität,standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-12T22:51:31.340292+00:00,1,"Barrierefreie Quartiere: Warum sie nicht nur Rollstuhlnutzern nützen! 🤔 Wusstest du das?  Der Ansatz ""Design für Alle"" schafft Mehrwerte für Eltern mit Kinderwagen, Reisende mit Ge"
979e4c03-3af2-473a-b4a6-ecc147c175f4,"Exoskelette Technologien Einsatzgebiete Marktrealität - Research Dossier: Assistenzroboter & Exoskelette Einsatzgebiete, Finanzierung und Grenzen (Stand: April 2026)",extended,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path,2026-04-12T22:51:31.798861+00:00,1,"Wichtiger Punkt: Die Pflegebranche profitiert zunehmend von KI-gestützten, aktiven Exos...  Kurz gesagt: Warum das wichtig ist: Assistenzrobotik spaltet sich in physisch unterstütz"
68a8c781-0635-4527-8ce7-40130ee25437,"Digitale Barrierefreiheit Gesundheitswesen Barrierefreiheitsstärkungsgesetz BFSG - Dossier: Spezialist:innen und barrierefreie Praxen finden Ärzt:innen, Reha-Kliniken und Therapien",standard,incomplete_variant_bundle,only 1 variant(s) stored; expected 3 for the standard path | caption length 330 not in 150-300 char range,2026-04-12T22:51:42.440284+00:00,1,Arztsuche barrierefrei? Was viele nicht wissen: Ab 2025 gelten neue digitale Regeln. 🤔  Tatsächlich müssen Arzt-Websites dann auch ohne Maus per Tastatur oder Sprachsteuerung bedie
ec82d42f-5224-4bb0-96e1-33529130536b,Du kennst dieses Gefühl wenn du einfach nur,standard,incomplete_variant_bundle,only 2 variant(s) stored; expected 3 for the standard path | missing the expected hook/body/cta/hash block separation,2026-04-12T22:52:31.088854+00:00,2,"Dein spontaner Wunsch nach Kaffee scheitert oft an Stufen? Du bist nicht allein! Millionen Menschen kennen dieses Gefühl, wenn die einfache Freiheit, spontan zu sein, durch Barrier"
