table,row_id,post_type,target_length_tier,word_count,min_words,max_words,estimated_duration_s,status,has_video,video_status,duration_contract_status,audit_status,script_preview
topic_scripts,df598716-6d4d-4420-a2bf-eef34c38a2a4,lifestyle,16,27,20,34,10,valid,,,,pass,"Seit ich meine Haltung im Rollstuhl anders sehe, hat sich viel geändert. Weniger Schmerzen, mehr Power. Versuche, bewusst auf deine Sitzposition zu achten. Es lohnt sich echt!"
topic_scripts,f04d1cfd-97c4-4193-93b4-43b445703f4f,lifestyle,16,29,20,34,11,valid,,,,pass,"Was meinen Alltag als Rollstuhlfahrerin wirklich leichter macht, ist, nicht zu warten, bis alles perfekt ist. Manchmal zählt der kleine Schritt vor die Tür mehr als der große Plan."
topic_scripts,518eba84-6019-4b36-8020-ce1e1ad15733,lifestyle,16,28,20,34,11,valid,,,,pass,"Ich dachte früher, eine Therapie zu finden wäre schwer. Als Rollstuhlnutzerin? Ein Marathon! Erst die Suche nach barrierefreien Praxen, dann die nach passenden Spezialisten. Das ko"
topic_scripts,70baf51e-24ef-468b-b56a-f96f0e6468f2,lifestyle,8,17,16,20,7,valid,,,,pass,"Mach diesen Fehler nicht, wenn du deinen Alltag wirklich leichter machen willst: Vertrau nicht blind auf ÖPNV-Apps."
topic_scripts,64286537-d0ac-4efd-8496-280e6d9b821a,lifestyle,8,16,16,20,6,valid,,,,pass,"Manchmal frage ich mich, wie ein kleiner, nicht barrierefreier Moment plötzlich den ganzen Tag kapern kann."
topic_scripts,654fc173-ec6a-4ff2-9118-23d26c07b3ff,value,8,18,14,18,7,valid,,,,pass,"Fast alle denken, Dekubitus sei beherrschbar, doch unvollständige Dokumentation kippt 2026 die Beweislast gegen dich, Dekubitus-Prävention, Sitzsysteme, Pflegeroutinen."
topic_scripts,4725ba9b-6eda-406f-bf6b-b9dc9f62bf9c,value,32,63,54,74,24,valid,,,,pass,"Fast alle denken, der Schwerbehindertenausweis ist einmal beantragt für immer sicher. Stimmt aber nicht. Eine Neufeststellung deines Grades der Behinderung birgt das Risiko einer H"
topic_scripts,aa577584-397f-4b71-8173-bf8c6973c4b0,lifestyle,8,16,16,20,6,valid,,,,pass,"Bevor du am Bahnhof strandest, check immer vorher die Aufzug-Funktion online, das spart mir viel Ärger."
topic_scripts,9048c88c-adb2-459e-8425-d4905d2cd33d,product,8,17,16,20,7,valid,,,,pass,"Ich dachte früher, Freiheit wäre nur barrierefreie Zugänge, bis ich merkte, dass es um viel mehr geht."
topic_scripts,e8cca8a5-3c85-4139-add9-f575beb9f72e,value,8,12,14,18,5,needs_repair,,,,needs_repair,"Diese Mehrkosten sind laut Gesetz deine Behinderung, Deine Assistenz reist mit dir."
topic_scripts,25f5415f-b40f-43ab-915f-5eadbb3f6c69,value,32,56,54,74,22,valid,,,,pass,"Jeder, der Rollstuhl nutzt, weiß genau: Dieser muffige Geruch nervt einfach. Oft sind Feuchtigkeit, Schweiß oder kleine Speisereste in Polstern und an Rädern die Ursache. Das ist n"
topic_scripts,7c1cc9e2-0b9e-4b12-b291-898d5f066cf1,value,32,54,54,74,21,valid,,,,pass,"Dein Recht auf barrierefreie Arzttermine? Existiert auf dem Papier, in der Realität oft nicht. Formulare, Portale und Rückrufwege müssen im Alltag leicht erreichbar sein, aber die "
topic_scripts,15c76150-6ab0-4655-8a20-5544aadecb7c,lifestyle,8,17,16,20,7,valid,,,,pass,"Fast alle denken, Rollstuhlfahren sei nur eine körperliche Einschränkung, dabei sind die mentalen Hürden oft viel höher."
topic_scripts,45b812c0-65d7-4dac-a38d-045134f35d2f,lifestyle,8,16,16,20,6,valid,,,,pass,"Deutschland 2026! Und du kommst trotzdem nicht in den Bus, weil drei Stufen zur Freiheit fehlen."
topic_scripts,b0829c08-f491-4461-baad-7a43e3aa48b3,product,16,30,24,34,12,valid,,,,pass,"Ein kleiner Tipp für mehr Freiheit im Alltag: Ich nutze die E-Rampen-App. Die zeigt dir sofort barrierefreie Haltestellen. So vermeide ich Warten und Frust, das macht meinen Alltag"
topic_scripts,46c99330-ea9d-491d-a901-29ee97c26524,lifestyle,8,18,16,20,7,valid,,,,pass,"Niemand redet darüber, aber manchmal ist der größte Kampf, einfach nur pünktlich zu sein, wenn ein Aufzug streikt."
topic_scripts,bbc456a4-0c88-4a6a-8722-5dda22412f8d,lifestyle,16,29,20,34,11,valid,,,,pass,"Was deinen Alltag mit Rollstuhl wirklich leichter macht? Ist, wenn du dir erlaubst, um Hilfe zu bitten. Niemand redet darüber, aber es ist OK, nicht alles allein zu schaffen."
topic_scripts,49e8a97e-e893-47d1-9d04-76a10c106d71,lifestyle,16,27,20,34,10,valid,,,,pass,"Ehrlich gesagt, dachte ich früher, spontan geht immer. Bis ich gemerkt habe, wie viel Planung selbst ein Kaffee mit Freunden braucht, wenn die Barrierefreiheit nicht gegeben ist."
topic_scripts,d3717765-ab8c-4c2e-8216-3dd591d58f54,value,16,32,26,36,12,valid,,,,pass,"Alle reden über kommunale Teilhabe, aber keiner über die Realität. Behindertenbeiräte haben zwar weitreichende Anhörungsrechte, aber meist kein echtes Entscheidungsmandat, was dein"
topic_scripts,fc72ae08-f218-41ee-8e55-866bb60cdc1c,lifestyle,8,17,16,20,7,valid,,,,pass,"Niemand sagt dir, wie viel Zeit eine fehlende Rampe wirklich kostet; mein Tagesplan war schon oft gekippt."
topic_scripts,2f8fa96f-7517-47a1-a8d8-fbafe181ea7e,product,8,18,16,20,7,valid,,,,pass,"Mein bester Tipp für mehr Freiheit: Fang an, deine Grenzen selbst zu definieren, statt dich definieren zu lassen."
topic_scripts,9ee8b854-2ae9-4be7-b753-5fba1ca2f135,product,8,16,16,20,6,valid,,,,pass,"Ich dachte früher, nur bauliche Barrieren halten mich auf, aber mein Mindset war der größte Level-Blocker."
topic_scripts,20db5e2e-d12a-457c-a9e6-763e3bbb682d,product,16,27,24,34,10,valid,,,,pass,"Ich dachte lange, Freiheit heißt, einfach überall reinkommen zu können. Aber die wahre Freiheit ist, wenn du für dich selbst die besten Wege findest, egal was kommt."
topic_scripts,42443ae9-b4b2-467b-b588-d28dc5006359,lifestyle,8,17,16,20,7,valid,,,,pass,"Dieser Fehler kostet dich bei spontanen Trips Zeit und Nerven, das habe ich oft genug selbst erlebt."
topic_scripts,efb3f2db-167d-4f85-be4a-ee40ff2c6399,value,32,52,54,74,20,needs_repair,,,,needs_repair,Die größte Lüge über barrierefreie Arzttermine? Dass Formulare und Rückrufe für deine Inkontinenzversorgung reibungslos klappen. Wege zur Versorgung zu finden ist oft ein echter Hü
topic_scripts,bdd6ca4d-aa4d-4c37-8830-cf780c8631e1,value,16,28,26,36,11,valid,,,,pass,"Sorry, aber die größte Lüge über Treppenlifte ist, sie wären nur für Senioren. Stand 2026 helfen sie deiner Familie mit Rollstuhl, Kinderwagen oder Rollator gleichermaßen durch den"
topic_scripts,56c3a08a-b36a-44ff-996f-3b7bc9face7d,lifestyle,16,26,20,34,10,valid,,,,pass,Was dir bei spontanen Ausflügen niemand klar sagt: Die beste Spontaneität kommt von guter Vorbereitung. Ein schneller Check auf Barrierefreiheit spart so viel Ärger und Zeit.
topic_scripts,0dc94013-8d22-4724-9db8-05327cadbb04,value,8,15,14,18,6,valid,,,,reject,"Achtzig Zentimeter sind für deinen Rollstuhl im Alltag 2026 einfach zu schmal, 23 mm liegt,…."
topic_scripts,90583d0b-abe5-4bcf-b83a-f88801cb452c,lifestyle,8,17,16,20,7,valid,,,,pass,"Ich dachte Spontanität ist einfach los, aber ich checke immer erst Barrieren, um wirklich frei zu sein."
topic_scripts,49203ab7-a976-47e1-91fd-9b52403d6ea5,lifestyle,16,26,20,34,10,valid,,,,pass,"Ehrlich gesagt, manchmal frage ich mich, wie ""spontan"" überhaupt geht. Ein spontaner Ausflug? Barrierecheck, Route, Erreichbarkeit. Das ist unsere Realität, aber wir werden Meister"
topic_scripts,47cec6e0-0036-4800-9b28-fe9d8c48757d,product,8,16,16,20,6,valid,,,,pass,"Ich dachte früher, mein Zuhause ist meine Festung, bis eine einzelne Stufe mich immer wieder stoppte."
topic_scripts,5d52d2b0-1b7e-4a73-9caa-587e1b869015,product,16,29,24,34,11,valid,,,,pass,"Ich dachte früher, mein Rollstuhl nimmt mir viel Raum weg. Aber ich habe gelernt, den Platz unter meiner Sitzfläche ganz bewusst zu nutzen. Das macht meinen Alltag viel einfacher."
topic_scripts,59a2babf-0ed4-4120-a80e-6b38d1614c65,product,16,27,24,34,10,valid,,,,pass,"Was deinen Alltag mit Treppen wirklich leichter macht? Eine ganz andere Perspektive. Ich dachte immer, Stufen sind unüberwindbar, bis ich gemerkt habe, wie viele Lösungen es gibt."
topic_scripts,1d0a11c4-706d-426c-8df8-1acc074f6e4b,lifestyle,8,17,16,20,7,valid,,,,pass,"Für spontane Freiheit muss ich oft doppelt planen, das spart am Ende Frust, ganz konkret, ganz konkret."
topic_scripts,bbba8a6b-86af-4965-b56b-6eb4b0ddddda,product,8,16,16,20,6,valid,,,,pass,"Jeder, der früher Treppen meiden musste, weiß, wie wertvoll es ist, sie jetzt einfach zu nutzen."
topic_scripts,08622029-c68d-40c6-a799-c1e71753efe5,product,8,18,16,20,7,valid,,,,pass,"Ich dachte früher, Barrieren an Treppen sind einfach Pech, bis ich verstanden habe, wieviel Anpassung tatsächlich möglich ist."
topic_scripts,73c523b5-c397-4297-9d36-ffad77812939,product,16,28,24,34,11,valid,,,,pass,"in kennst du das Gefühl, wenn Treppen unüberwindbar scheinen. Es ist so frustrierend, wenn ein paar Stufen dich von der Teilhabe trennen. Doch du musst dich nicht abfinden."
topic_scripts,f3f5d1f5-b5c9-44bd-9473-5474f7c9d46b,value,8,18,14,18,7,valid,,,,pass,"Seit 2025 zwingt das Barrierefreiheitsstärkungsgesetz Anbieter zur App Barrierefreiheit, doch im Alltag ist das oft noch eine Baustelle."
topic_scripts,2bc0b15a-38b3-48eb-ae99-8ee5d9e1fb05,lifestyle,16,27,20,34,10,valid,,,,pass,"Du kennst dieses Gefühl, wenn ein kleiner Moment deinen ganzen Tag retten kann. Mir ging das neulich so, als die Bäckerin einfach meine Brötchen nach draußen brachte."
topic_scripts,6b025266-73b3-44a0-874a-f2650642e0d8,lifestyle,8,18,16,20,7,valid,,,,pass,"Niemand redet darüber, aber spontane Freiheit als Rollstuhlnutzer braucht oft einen unsichtbaren Plan, sonst geht der Stress los!"
topic_scripts,cd4d4d17-be83-4967-9b40-e5674ccf1b5d,value,32,54,54,74,21,valid,,,,pass,"Du willst ein Exoskelett? 2026 belegen Studien den Nutzen, doch die Kassen zahlen nicht. Eine generelle Aufnahme ins Hilfsmittelverzeichnis der GKV fehlt weiterhin. Dabei hilft die"
topic_scripts,174c692f-1ca6-4465-bb98-ed22e273c154,product,8,17,16,20,7,valid,,,,pass,"Schon mal erlebt, wie dein Zuhause zu einer Barriere wird, weil Treppen dich vom eigenen Leben ausschließen?"
topic_scripts,2c1aff73-fc2f-49a7-961a-13c3c46d358b,product,16,29,24,34,11,valid,,,,pass,"Ich dachte früher, mein Zuhause bleibt immer ein Kampf mit Treppen. Aber seit ich den VARIO PLUS habe, ist jeder Raum zugänglich. Das gibt mir so viel Freiheit zurück!"
topic_scripts,057db411-7d87-40c4-bee3-d6090edd389f,value,16,30,26,36,12,valid,,,,pass,"Niemand redet darüber, wie Pannenspray den Schlauch deines Rollstuhls verkleben kann. Eine temporäre Reparatur ist schnell, doch sie erschwert die nötige dauerhafte Reparatur oder "
topic_scripts,d0016594-ba53-454d-a9e6-6fd424a0abb6,lifestyle,16,28,20,34,11,valid,,,,pass,Was dir beim Energiesparen niemand klar sagt: Dein Rollstuhl ist ein Kältespeicher. Heizung aufdrehen hilft kaum! Eine beheizbare Decke für die Beine spart Energie und macht wirkli
topic_scripts,47d19c29-23da-4a8e-96a8-d3d3d90bf6fe,lifestyle,8,17,16,20,7,valid,,,,pass,"Ich dachte früher oft, fünf Meter sind nichts, bis ein fehlender Bordstein sie zu einem Marathon macht."
topic_scripts,e6244855-5175-492f-9edb-d7b8fc137d76,lifestyle,16,28,20,34,11,valid,,,,pass,"Was dir bei spontanen Freizeit-Ideen niemand klar sagt: Ohne kurzen Check der Barrierefreiheit wird 'spontan' oft zum Reinfall. Lieber fünf Minuten mehr planen, das spart dir Stund"
topic_scripts,25d35638-ec87-4509-bd20-ff5471f71749,lifestyle,8,17,16,20,7,valid,,,,pass,"Ehrlich gesagt, manchmal frage ich mich, wie oft wir noch vor einem kaputten Aufzug am Bahnhof stehen."
topic_scripts,346b3f8a-13c2-4003-9452-392b7dcc2761,value,32,55,54,74,21,valid,,,,pass,"Du kennst dieses Gefühl, wenn ein platter Reifen deinen Tag ruiniert? Reifenpannen bei luftbereiften Rollstühlen sind leider häufig und legen dich sofort lahm. Schnelle Dichtmittel"
topic_scripts,bce44dac-9e0e-4c04-af18-dccd2cadccf1,value,32,54,54,74,21,valid,,,,pass,"Dein Recht auf digitale Barrierefreiheit bei Behörden? Auf dem Papier hast du es. Nach BGG und BITV 2.0 sind seit 2025 Websites, Apps und Verwaltungsabläufe für alle zugänglich. Do"
topic_scripts,81e5bebf-f598-4bc6-a317-b0d41938642c,lifestyle,8,18,16,20,7,valid,,,,pass,"Was meinen Alltag mit engen Türen wirklich leichter macht, ist der Fokus auf den Schwung nach dem Rahmen."
topic_scripts,a5d5acff-5073-42e4-bf65-72e2d79ef7ff,value,32,59,54,74,23,valid,,,,pass,"Die größte Lüge über spontane Restaurant Besuche: Man sieht Barrierefreiheit immer sofort. Fast alle denken das, doch oft wartet die böse Überraschung erst drinnen. So werden spont"
topic_scripts,70858fc6-1422-4a17-8ba9-c05fee1454bb,lifestyle,16,33,20,34,13,valid,,,,pass,"Ich dachte früher, spontane Städtetrips sind nur was für Leute ohne Rollstuhl. In Wahrheit steckt für mich viel Planung hinter jedem ""spontanen"" Ausflug. Aber es lohnt sich, wenn m"
topic_scripts,dca69ba7-8162-416a-b2b8-9e8d1a46f4cc,value,8,16,14,18,6,valid,,,,pass,"Zeitdruck und unklare Zuständigkeiten verzögern deine Smart Home Pläne massiv, dabei sind einfache Wege 2026 wichtig."
topic_scripts,03a6e34d-1137-4632-91ed-4bcc7c131c56,lifestyle,8,18,16,20,7,valid,,,,pass,"Ehrlich gesagt, manchmal meide ich Geschäfte, weil der Weg rein schon mehr Stress ist als das Shoppen selbst."
topic_scripts,5e0bedeb-1558-4262-b68c-7a2f4258e5ac,value,8,17,14,18,7,valid,,,,pass,"Die größte Lüge über Homeoffice? Digitale Barrieren können dich 2026 vom Arbeitsplatz ausschließen, Juni 2025 in Kraft."
topic_scripts,d7d19e3b-851f-42fc-a3f4-a3a99bcd3874,lifestyle,8,17,16,20,7,valid,,,,pass,"Du kennst dieses Gefühl, wenn der Aufzug mal wieder ausfällt und man ganz spontan Routen neu plant."
topic_scripts,5dea7e49-1325-48f7-ae46-e252a1a1af72,value,16,32,26,36,12,valid,,,,pass,"Niemand redet darüber, aber der Traum vom Exoskelett platzt 2026 an der Krankenkasse. Trotz bewiesenem ergonomischem Nutzen bleiben klare Finanzierungswege für dich als Rollstuhlnu"
topic_scripts,86dd5612-201b-4bed-acda-0d4670b9294f,product,16,31,24,34,12,valid,,,,pass,"Ich dachte früher, ein Lift muss sich erst an unser Haus anpassen. Das war so ein Denkfehler! Ein Lift sollte sich doch an meine Bedürfnisse anpassen. So einfach und so wichtig."
topic_scripts,9117f5a7-8374-4f0c-8995-7f5aeb63e650,product,16,25,24,34,10,valid,,,,pass,"Dein Bus stoppt, aber der Abstand zur Plattform ist zu groß. Dein sicherer Raum wird klein. Bleib ruhig, mach dich bemerkbar und nutze jede Möglichkeit."
topic_scripts,b0236eed-936d-4b43-86b8-c659c756732b,value,32,56,54,74,22,valid,,,,pass,"Auf dem Papier hast du Rechte bei Kassenleistungen. Barrierefreie Arzttermine oder Zusatzleistungen zu beantragen, sollte im Alltag einfach sein. Doch Formulare, Portale und Rückru"
topic_scripts,0c528f86-e7b3-4ead-89fb-83cb7904a509,value,32,55,54,74,21,valid,,,,pass,"Auf dem Papier hast du das Recht auf ein Persönliches Budget. In der Realität? Die Assistenz selbst zu organisieren und Nachweise zu verwalten, ist unnötig kompliziert. Zeitdruck u"
topic_scripts,ca47cfb3-e966-4bba-93a6-cef105db22d2,lifestyle,8,17,16,20,7,valid,,,,pass,"Ich dachte früher, das sind einfach nur Hindernisse, aber jeder dieser „kleinen“ Umwege zeigt uns fehlende Barrierefreiheit."
topic_scripts,4e2b84b2-1d91-4ec1-bebd-190a3ce49bab,product,16,29,24,34,11,valid,,,,pass,"Ich dachte lange, Treppen sind für mich eine unüberwindbare Barriere. Dieses Gefühl, ausgeschlossen zu sein, war echt zermürbend. Mit VARIO ONE bewältige ich jetzt jede Stufe siche"
topic_scripts,4048e73b-cce3-4e74-89f0-71a2522a9172,product,32,52,32,66,20,valid,,,,pass,"Endlich wieder frei bewegen! Mit dem VARIO PLUS bewältigst du jede Treppe, egal ob sie gerade, kurvig, steil oder eng ist. Ob du ihn als Plattformlift oder als Sitzlift nutzen möch"
topic_scripts,2d62e256-5245-4f0b-a50d-5900b648b808,lifestyle,8,16,16,20,6,valid,,,,pass,"Ehrlich gesagt, dachte ich früher, spontan mal eben los ist kein Problem, aber das war naiv."
topic_scripts,1ca4d388-ff48-40c2-964d-6187426b6539,value,8,15,14,18,6,valid,,,,pass,Als Rollstuhlnutzer kennst du das: Psychotherapie finden ist 2026 trotz Kostenzusage oft ein bürokratischer Hürdenlauf.
topic_scripts,87529c18-e71a-45fd-9cbe-eade85cad60a,lifestyle,16,26,20,34,10,valid,,,,pass,"Ich dachte früher, entspannte Wochenendtrips wären im Rollstuhl unkompliziert. Das ""barrierefrei""-Label ist leider oft nur ein Wunschdenken. Ein Hotelzimmer mit Stufen? Das hatte i"
topic_scripts,acaa7477-0592-4c7b-99c0-22b083434f94,lifestyle,16,28,20,34,11,valid,,,,pass,"Ehrlich gesagt, dachte ich lange, beim Rollstuhlfahren geht’s nur um Barrieren. Aber oft kämpfst du nicht gegen Treppen, sondern gegen mentale Belastung oder Vorurteile in den Köpf"
topic_scripts,be05647e-99b4-4c36-8597-4214f9a5bf69,value,32,58,54,74,22,valid,,,,pass,"Du kennst dieses Gefühl, wenn der Weg zu einem Termin einfach zu kompliziert ist? Ob barrierefreier Arzttermin oder die Organisation deines Studiums: Formulare, Onlineportale und R"
topic_scripts,31a10062-f0d7-4541-9e3d-290cc7d8e06d,value,8,16,14,18,6,valid,,,,pass,"Du kennst dieses Gefühl, wenn klare Terminwege für barrierefreie Arztpraxen in Deutschland 2026 noch immer fehlen."
topic_scripts,b86762ed-7850-46b5-a170-a5a664bc91d2,value,32,58,54,74,22,valid,,,,pass,"Du kennst dieses Gefühl, wenn Formulare und Portale dich im Stich lassen? Egal ob es um deine BahnCard Ermäßigung geht oder um barrierefreie Arzttermine, der Alltag ist voller Hürd"
topic_scripts,6b62b4b5-564f-4334-80e6-f4cdee56f674,lifestyle,16,29,20,34,11,valid,,,,pass,"Bevor du deinen nächsten Wochenendtrip planst, solltest du das wissen. Selbst ein kurzer Ausflug braucht viel Planung und Checken der Barrierefreiheit. Die Entspannung muss man sic"
topic_scripts,42c216c9-215e-4b16-becd-4d6dcef9d801,value,32,56,54,74,22,valid,,,,pass,"Ein schriftlicher Arbeitsvertrag ist Pflicht, wenn du als Arbeitgeber deine persönlichen Assistenten korrekt beschäftigst. Dieser Vertrag regelt alles Wichtige: Funktion, Arbeitsze"
topic_scripts,6dac4ac0-1136-4fb1-ad68-bdb817360a8c,value,32,56,54,74,22,valid,,,,pass,"Als Rollstuhlnutzerin kennst du das Gefühl, wenn ungefragte Hilfe dich überrollt. Viele denken, sie tun dir Gutes, doch diese Ratschläge entspringen oft eher ihrem eigenen Ego als "
topic_scripts,248d42da-8433-4882-8dc0-2e17fe1347d6,lifestyle,16,28,20,34,11,valid,,,,pass,"Mach diesen Fehler nicht, wenn du spontan sein willst! Blind losfahren kann echt frustrierend sein. Ein kurzer Check erspart dir viel Ärger und macht Freiheit erst wirklich möglich"
topic_scripts,20387faf-9d86-4822-a21a-4141ea0a3e64,value,32,74,54,74,28,valid,,,,pass,"Fast alle denken, der Barrierefrei Quick Check liefert dir sofort Antworten. Stimmt aber nicht. Oft sind Formulare, Portale und Rückrufwege schwer erreichbar. Zeitdruck und unklare"
topic_scripts,ae4d9091-8f40-4c43-b2fd-cb8f9dd91f5a,value,32,54,54,74,21,valid,,,,pass,"Niemand redet darüber, aber der wahre Mental Load von Barrierefreiheit erschöpft dich jeden Tag. Ständige Vorausplanung, wie das Prüfen von Aufzügen per App, kostet enorme Energie."
topic_scripts,3dacd327-4a19-4375-be72-ccb396c29326,product,8,17,16,20,7,valid,,,,pass,Was meinen Alltag mit dem Rollstuhl wirklich leichter macht? Genug Freiraum unter meiner Plattform für alles Wichtige!
topic_scripts,292885e3-0a88-4087-a638-dc056ba13a78,lifestyle,8,18,16,20,7,valid,,,,pass,"Ich dachte früher, Rollstuhlfahren ist nur physisch, aber die größte mentale Hürde sind oft die Blicke der anderen."
topic_scripts,5ca53584-a2c6-4048-b1e9-3b68338ea3e2,value,32,54,54,74,21,valid,,,,pass,"Die größte Lüge über Smart Home ist, dass es barrierefreie Terminwege für dich automatisch löst. Deine Smart Home Steuerung hilft wenig, wenn Rückrufwege und Formulare bei Arztterm"
topic_scripts,b2ef2af4-a583-47f6-8387-7ea37d62955f,value,8,13,14,18,5,needs_repair,,,,needs_repair,"Du denkst, Stromkosten für den E-Rolli sind dein Ding? Nein, die Kasse zahlt!"
topic_scripts,7a3b8e4a-af26-4dc6-bef5-6eea7bf71c21,product,16,32,24,34,12,valid,,,,pass,"Ich zeig dir, was wirklich hilft bei unerwarteten Stufen ohne Rampe. Anstatt zu verzweifeln, frage ich direkt beim Personal nach einer Lösung. Oft gibt es eine mobile Rampe oder ei"
topic_scripts,ca9a9cd4-a052-4cca-a165-074acb904921,lifestyle,16,29,20,34,11,valid,,,,pass,"Ich dachte früher, Energie sparen im Rollstuhl heißt nur Akku laden. Aber es ist deine eigene Energie, die du oft vergeudest. Jeder unnötige Umweg kostet dich Kraft und Nerven."
topic_scripts,bc1710de-f2a7-43e9-adc7-6082105d21d0,lifestyle,16,31,20,34,12,valid,,,,pass,"Was viele beim Energiesparen im Rollstuhl vergessen, ist der Energieverbrauch deines Kopfes! Seit ich plane, wo und wie ich fahre, spare ich mir nicht nur Umwege, sondern auch viel"
topic_scripts,dff23557-8165-4c51-aa7a-9878c2353052,value,32,54,54,74,21,valid,,,,pass,"Auf dem Papier hast du das Recht. Das Allgemeine Gleichbehandlungsgesetz soll dich vor Benachteiligung schützen, auch wegen Behinderung. Doch die kurzen Fristen für Ansprüche sind "
topic_scripts,b5a99e07-d037-4431-9765-593e118306de,lifestyle,16,29,20,34,11,valid,,,,pass,"Seit ich bei der Routenplanung anders vorgehe, stehe ich viel seltener fest. Früher stand ich oft ewig da, wenn der Aufzug kaputt war und ich keinen Plan B hatte."
topic_scripts,57f345e8-7831-4130-bd41-8ec8b9c4a602,lifestyle,16,29,20,34,11,valid,,,,pass,"Du kennst dieses Gefühl, wenn die geplante Route plötzlich nicht mehr geht? Ich warte nicht mehr ewig. Ein kleiner Schlenker macht den Unterschied. Es gibt immer einen anderen Weg!"
topic_scripts,3e4f6ffd-8b1f-490f-8338-26917b5956a0,lifestyle,16,28,20,34,11,valid,,,,pass,"Ehrlich gesagt, dieses ""Defekt"" ist oft einfach nur ein Platzhalter. Ich frag mich, wie oft wir das hinnehmen, obwohl es nur fehlender Wille ist, zu helfen. Das nervt."
topic_scripts,cca4bfc3-cdbe-4970-a6dd-9aa973786ec7,lifestyle,16,27,20,34,10,valid,,,,pass,"Was dir bei spontanen Treffen niemand klar sagt: Manchmal heißt „spontan“ eben doch eine kurze Recherche, damit es für alle passt ganz konkret im Alltag für dich."
topic_scripts,724e8872-5a7e-43fb-9875-16f3b991c1f4,value,32,61,54,74,23,valid,,,,pass,"Du kennst dieses Gefühl, wenn dein Rollstuhl eine echte Verlängerung deines Körpers ist? Aktivrollstühle sind für dich da, wenn du ausreichend Arm und Oberkörperkraft besitzt und e"
topic_scripts,c4c29e2b-270e-4276-b2d1-234864421b4b,value,8,16,14,18,6,valid,,,,needs_repair,"Das Integrationsamt hilft deinem Arbeitgeber mit Geld für technische Arbeitshilfen, damit dein Arbeitsplatz 2026 gesichert ist."
topic_scripts,f18c5d90-1346-4b4d-87ec-86689dbae009,product,16,32,24,34,12,valid,,,,pass,"Bevor du dich mit Treppen abmühst, solltest du das wissen. Früher war jede Stufe ein Hindernis, aber seit ich den VARIO ONE nutze, fahre ich wieder selbstständig. Das gibt so viel "
topic_scripts,9c360fb6-fd0d-493f-9bde-e0abb88623c6,value,8,13,14,18,5,needs_repair,,,,needs_repair,"Auf dem Papier hast du das Recht, doch spezialisierte Verbands-Beratung kostet oft extra."
topic_scripts,88202986-d2b8-4832-ab88-9c24b60a5d50,lifestyle,8,18,16,20,7,valid,,,,pass,"Was viele an entspannten Wochenendtrips im Rollstuhl unterschätzen, ist der immense Aufwand, vorher wirklich barrierefreie Unterkünfte zu finden."
topic_scripts,09204c34-1581-46af-a773-62b1eac00650,value,8,17,14,18,7,valid,,,,pass,"Das sagt dir die Bahn selten, aber deine BahnCard 25 oder 50 gibt's für dich günstiger."
topic_scripts,bd5b1d38-f7b8-4d53-a38d-b33758728219,lifestyle,8,16,16,20,6,valid,,,,pass,"Was viele unterschätzen, ist die versteckte Energie, die alltägliche Dinge kosten, bis du deinen Flow findest."
topic_scripts,3e634e3e-f6af-46b7-b892-b843de173f09,lifestyle,8,18,16,20,7,valid,,,,pass,"Alle reden von ""einfach mal machen"", doch als Rollstuhlfahrer brauchst du für spontane Treffen oft drei Stunden Vorbereitung."
topic_scripts,6b3c6c25-a219-4dc4-9afe-0343d49aaef9,value,8,16,14,18,6,valid,,,,pass,"Dein Rollstuhl kippt fast, weil die Rampe über sechs Prozent Neigung hat; 2026 ein unnötiges Risiko."
topic_scripts,a43e8e51-7f05-46ef-a448-3b6b98938fce,product,16,21,24,34,8,needs_repair,,,,needs_repair,"Ich dachte früher, Treppen wären einfach ein unüberwindbares Hindernis. Aber weißt du, was wirklich hilft? Treppenfreiheit für jede Stufe ist möglich!"
topic_scripts,ff1ca487-7e27-4c68-bca1-d4be1abb5cbe,lifestyle,8,17,16,20,7,valid,,,,pass,"Ich dachte früher, dieser eine kleine Fehler beim Überwinden von Bordsteinen macht nichts, bis mein Vorderrad hing."
topic_scripts,06fe95ed-a440-4a59-a027-4165912d1d55,lifestyle,16,29,20,34,11,valid,,,,pass,"Kennst du das Gefühl, wenn du eine Wohnung suchst und nur auf Barrieren triffst? Ich dachte, die Suche wäre das Schwerste. Aber die fehlende Barrierefreiheit ist die wahre Challeng"
topic_scripts,1df3e63e-7a43-4ef7-a760-ba349d48fe63,lifestyle,16,26,20,34,10,valid,,,,pass,"Was dir bei der Routenplanung niemand klar sagt: Eine gesperrte Rampe kann alles blockieren. Lerne immer Ausweichrouten kennen, sonst stehst du ewig ganz konkret im Alltag."
topic_scripts,6dcadc0e-eedd-4c8a-a0bf-8d4e28c17e69,value,8,17,14,18,7,valid,,,,pass,"Die größte Lüge über dein Arbeitgebermodell, Arbeitgebermodell einfach erklärt, Dass ein Handschlag 2026 für deine Assistenz genügt."
topic_scripts,132772bf-7474-4fd4-9517-d91fddcbb9fb,lifestyle,8,17,16,20,7,valid,,,,pass,"Was dir bei der ""Defekt""-Ausrede niemand klar sagt: Oft ist es mangelnder Wille, nicht fehlende Technik."
